"product_id","product_position","promotion","seasonal","sales_volume","price","terms","section","season","material","origin","total_revenue","price_category"
199670,"Front of Store","","",895,"63","sweaters","WOMAN","Winter","Wool","China","56385","medium"
199671,"Aisle","",1,884,"55","jackets","MAN","Winter","Wool Blend","Pakistan","48620","medium"
199672,"End-cap","",1,986,"22","sweaters","MAN","Summer","Cotton","China","21692","low"
199673,"Aisle",1,"",1440,"33","jackets","MAN","Summer","Linen","Vietnam","47520","low"
199674,"Front of Store","","",797,"36","jackets","MAN","Spring","Linen Blend","Spain","28692","low"
199675,"Aisle","","",822,"16","t-shirts","MAN","Spring","Linen Blend","India","13152","low"
199676,"End-cap",1,"",1444,"31","jeans","WOMAN","Summer","Wool Blend","Bangladesh","44764","low"
199677,"End-cap","","",863,"30","jackets","WOMAN","Spring","Cotton","Portugal","25890","low"
199678,"Aisle","",1,886,"30","t-shirts","WOMAN","Autumn","Polyester","Cambodia","26580","low"
199679,"Front of Store",1,1,1592,"22","jackets","WOMAN","Spring","Linen","Bangladesh","35024","low"
199680,"Aisle","","",1068,"40","jackets","WOMAN","Summer","Cotton","Bangladesh","42720","low"
199681,"Front of Store",1,1,1582,"23","shoes","WOMAN","Summer","Cotton","India","36386","low"
199682,"End-cap",1,1,1255,"53","jackets","WOMAN","Autumn","Polyester","China","66515","medium"
199683,"Aisle","","",791,"50","t-shirts","WOMAN","Spring","Wool Blend","Bangladesh","39550","low"
199684,"End-cap","",1,820,"43","t-shirts","WOMAN","Winter","Polyester","Turkey","35260","low"
199685,"Aisle","","",1201,"17","jackets","WOMAN","Summer","Polyester","China","20417","low"
199686,"Aisle","","",795,"23","t-shirts","MAN","Spring","Cotton","Turkey","18285","low"
199687,"Front of Store","","",763,"26","sweaters","MAN","Autumn","Wool","Vietnam","19838","low"
199688,"Front of Store",1,1,1422,"23","jackets","WOMAN","Autumn","Denim","Turkey","32706","low"
199689,"Aisle",1,1,1458,"22","t-shirts","WOMAN","Autumn","Viscose","Turkey","32076","low"
199690,"End-cap","",1,820,"55","t-shirts","WOMAN","Summer","Wool Blend","Morocco","45100","medium"
199691,"Aisle",1,"",1363,"61","sweaters","MAN","Autumn","Cotton","Spain","83143","medium"
199692,"End-cap",1,1,1217,"37","jackets","MAN","Autumn","Wool Blend","India","45029","low"
199693,"Aisle",1,1,1589,"17","jackets","MAN","Spring","Polyester","Brazil","27013","low"
199694,"End-cap","",1,826,"50","t-shirts","WOMAN","Spring","Linen","India","41300","low"
199695,"Aisle",1,1,1713,"26","jackets","WOMAN","Summer","Linen Blend","Bangladesh","44538","low"
199696,"End-cap","",1,718,"70","jackets","MAN","Autumn","Wool","Bangladesh","50260","medium"
199697,"Aisle","","",833,"60","jeans","WOMAN","Autumn","Wool Blend","Bangladesh","49980","medium"
199698,"Front of Store","","",813,"128","jackets","WOMAN","Summer","Linen Blend","China","104064","high"
199699,"End-cap","","",774,"36","shoes","MAN","Autumn","Wool Blend","Spain","27864","low"
199700,"Aisle","",1,963,"33","t-shirts","MAN","Winter","Wool","Turkey","31779","low"
199701,"Aisle","","",894,"67","jackets","WOMAN","Summer","Linen Blend","Morocco","59898","medium"
199702,"Front of Store","","",930,"36","shoes","MAN","Autumn","Wool Blend","China","33480","low"
199703,"Front of Store","","",860,"56","sweaters","MAN","Winter","Wool Blend","India","48160","medium"
199704,"Front of Store",1,1,1435,"38","sweaters","MAN","Autumn","Satin","Brazil","54530","low"
199705,"End-cap","","",786,"70","jackets","MAN","Autumn","Viscose","Morocco","55020","medium"
199706,"Front of Store","",1,868,"29","t-shirts","WOMAN","Winter","Wool","Bangladesh","25172","low"
199707,"End-cap","","",936,"30","t-shirts","WOMAN","Spring","Cotton","Turkey","28080","low"
199708,"Aisle",1,"",1386,"17","t-shirts","MAN","Autumn","Polyester","Turkey","23562","low"
199709,"End-cap",1,1,1515,"17","jackets","WOMAN","Autumn","Wool Blend","India","25755","low"
199710,"Front of Store","","",799,"107","sweaters","WOMAN","Winter","Wool","Turkey","85493","high"
199711,"Front of Store","","",965,"22","sweaters","WOMAN","Summer","Cotton","China","21230","low"
199712,"Aisle",1,1,1490,"26","jackets","WOMAN","Spring","Cotton","Morocco","38740","low"
199713,"Front of Store",1,"",1657,"15","jackets","WOMAN","Summer","Wool","Bangladesh","24855","low"
199714,"End-cap",1,1,1613,"22","sweaters","MAN","Winter","Wool Blend","Morocco","35486","low"
199715,"Aisle",1,"",1691,"39","t-shirts","WOMAN","Summer","Cotton","India","65949","low"
199716,"Aisle",1,1,1503,"14","jackets","WOMAN","Winter","Wool","India","21042","low"
199717,"End-cap","","",830,"50","t-shirts","WOMAN","Spring","Linen","Morocco","41500","low"
199718,"Aisle","",1,788,"46","jackets","WOMAN","Spring","Cotton","Bangladesh","36248","low"
199719,"Aisle",1,1,1485,"18","jackets","WOMAN","Autumn","Wool Blend","Spain","26730","low"
199720,"Front of Store",1,1,1625,"37","sweaters","WOMAN","Winter","Wool","China","60125","low"
199721,"End-cap","","",829,"67","jackets","WOMAN","Winter","Polyester","Portugal","55543","medium"
199722,"Front of Store",1,"",1497,"27","sweaters","WOMAN","Summer","Wool Blend","Brazil","40419","low"
199723,"Front of Store","","",1102,"22","sweaters","WOMAN","Winter","Cotton","Turkey","24244","low"
199724,"Aisle",1,"",1359,"17","jackets","WOMAN","Autumn","Acrylic","Argentina","23103","low"
199725,"End-cap","",1,1072,"26","jeans","WOMAN","Winter","Wool Blend","Bangladesh","27872","low"
199726,"Aisle",1,1,1377,"21","jackets","WOMAN","Autumn","Cotton","Vietnam","28917","low"
199727,"End-cap","","",836,"33","sweaters","MAN","Summer","Cotton","Morocco","27588","low"
199728,"End-cap","","",642,"120","jackets","WOMAN","Autumn","Wool","China","77040","high"
199729,"Aisle","","",837,"17","t-shirts","MAN","Winter","Acrylic","Bangladesh","14229","low"
199730,"Aisle","",1,825,"74","t-shirts","WOMAN","Summer","Linen","Bangladesh","61050","medium"
199731,"Aisle","",1,912,"26","jackets","WOMAN","Spring","Cotton","China","23712","low"
199732,"Front of Store",1,"",1605,"24","jackets","WOMAN","Spring","Cotton","Vietnam","38520","low"
199733,"Front of Store",1,1,1417,"42","t-shirts","WOMAN","Spring","Cotton","Turkey","59514","low"
199734,"End-cap","","",939,"22","jackets","WOMAN","Autumn","Viscose","China","20658","low"
199735,"Front of Store",1,"",1444,"36","jackets","WOMAN","Autumn","Wool Blend","Bangladesh","51984","low"
199736,"Aisle","",1,797,"26","shoes","MAN","Autumn","Viscose","Portugal","20722","low"
199737,"Front of Store","","",998,"22","shoes","WOMAN","Winter","Wool Blend","China","21956","low"
199738,"Front of Store",1,1,1322,"34","shoes","MAN","Spring","Linen","China","44948","low"
199739,"End-cap",1,1,1286,"68","jackets","WOMAN","Spring","Cotton","Bangladesh","87448","medium"
199740,"Front of Store",1,1,1325,"58","sweaters","WOMAN","Autumn","Wool Blend","Bangladesh","76850","medium"
199741,"End-cap",1,"",1299,"31","jackets","WOMAN","Autumn","Wool","Bangladesh","40269","low"
199742,"End-cap",1,1,1312,"34","sweaters","MAN","Spring","Linen","Bangladesh","44608","low"
199743,"End-cap","","",996,"20","t-shirts","WOMAN","Spring","Cotton","Vietnam","19920","low"
199744,"Aisle",1,"",1574,"14","jackets","WOMAN","Autumn","Viscose","Bangladesh","22036","low"
199745,"Aisle",1,1,1474,"14","jackets","MAN","Winter","Wool Blend","Turkey","20636","low"
199746,"Aisle","","",921,"30","shoes","WOMAN","Autumn","Viscose","Bangladesh","27630","low"
199747,"Aisle","",1,963,"26","sweaters","WOMAN","Summer","Wool","Vietnam","25038","low"
199748,"End-cap","","",778,"46","jeans","WOMAN","Autumn","Viscose","India","35788","low"
199749,"Front of Store",1,1,1414,"44","t-shirts","MAN","Summer","Linen","Turkey","62216","low"
199750,"Front of Store","","",1110,"34","jackets","WOMAN","Summer","Cotton","India","37740","low"
199751,"End-cap","","",868,"46","sweaters","MAN","Spring","Viscose","Morocco","39928","low"
199752,"Front of Store",1,"",1415,"58","sweaters","WOMAN","Spring","Linen","China","82070","medium"
199753,"Aisle","",1,873,"60","t-shirts","WOMAN","Autumn","Acrylic","Cambodia","52380","medium"
199754,"Front of Store","",1,790,"36","jackets","WOMAN","Spring","Linen Blend","Argentina","28440","low"
199755,"End-cap","",1,792,"20","jackets","WOMAN","Autumn","Wool Blend","Morocco","15840","low"
199756,"Aisle",1,1,1367,"20","shoes","WOMAN","Autumn","Wool","Argentina","27340","low"
199757,"End-cap",1,"",1651,"24","jackets","WOMAN","Summer","Linen","Morocco","39624","low"
199758,"Aisle","","",829,"39","sweaters","MAN","Winter","Polyester","Bangladesh","32331","low"
199759,"Aisle",1,"",1448,"24","jackets","WOMAN","Autumn","Polyester","Turkey","34752","low"
199760,"Aisle",1,1,1453,"54","jackets","WOMAN","Autumn","Wool","Bangladesh","78462","medium"
199761,"Aisle","","",953,"16","jeans","WOMAN","Autumn","Polyester","China","15248","low"
199762,"Aisle",1,1,1218,"61","t-shirts","WOMAN","Spring","Wool","Bangladesh","74298","medium"
199763,"End-cap","","",1028,"32","shoes","MAN","Winter","Wool Blend","Brazil","32896","low"
199764,"End-cap",1,1,1332,"69","shoes","MAN","Summer","Linen","Cambodia","91908","medium"
199765,"End-cap",1,"",1317,"48","shoes","WOMAN","Autumn","Denim","Bangladesh","63216","low"
199766,"Aisle","","",923,"30","jackets","WOMAN","Spring","Cotton","Portugal","27690","low"
199767,"End-cap","","",969,"36","jackets","WOMAN","Autumn","Wool Blend","Bangladesh","34884","low"
199768,"Aisle","","",924,"36","jackets","MAN","Autumn","Cotton","India","33264","low"
199769,"Aisle",1,1,1622,"74","jackets","WOMAN","Winter","Denim","India","120028","medium"
199770,"Front of Store","","",712,"23","jackets","MAN","Autumn","Wool","Vietnam","16376","low"
199771,"End-cap",1,"",1344,"35","jackets","MAN","Spring","Cotton","Turkey","47040","low"
199772,"Aisle","",1,929,"49","jackets","WOMAN","Summer","Wool Blend","India","45521","low"
199773,"Aisle","","",895,"50","jackets","WOMAN","Spring","Cotton","Spain","44750","low"
199774,"Front of Store","","",936,"54","jackets","WOMAN","Winter","Wool Blend","Turkey","50544","medium"
199775,"Front of Store","","",892,"18","jackets","MAN","Summer","Cotton","Brazil","16056","low"
199776,"End-cap",1,"",1525,"28","jackets","WOMAN","Winter","Wool","Portugal","42700","low"
199777,"Aisle",1,1,1280,"41","sweaters","MAN","Autumn","Wool","Vietnam","52480","low"
199778,"End-cap",1,1,1632,"14","jackets","WOMAN","Summer","Cotton","Portugal","22848","low"
199779,"End-cap",1,"",1459,"22","jackets","WOMAN","Autumn","Acrylic","Morocco","32098","low"
199780,"Aisle",1,1,1774,"18","sweaters","WOMAN","Winter","Polyester","Cambodia","31932","low"
199781,"End-cap","",1,761,"70","sweaters","WOMAN","Spring","Polyester","Bangladesh","53270","medium"
199782,"Front of Store",1,1,1593,"65","jackets","WOMAN","Winter","Wool Blend","Spain","103545","medium"
199783,"Aisle","",1,844,"20","sweaters","MAN","Spring","Cotton","China","16880","low"
199784,"End-cap","",1,782,"89","shoes","WOMAN","Winter","Wool Blend","Vietnam","69598","medium"
199785,"End-cap",1,1,1601,"21","jackets","MAN","Summer","Linen Blend","Spain","33621","low"
199786,"End-cap",1,1,1671,"43","shoes","WOMAN","Winter","Denim","Morocco","71853","low"
199787,"End-cap","","",755,"46","sweaters","WOMAN","Autumn","Wool","India","34730","low"
199788,"Front of Store",1,"",1346,"44","jackets","WOMAN","Autumn","Cotton","Morocco","59224","low"
199789,"Aisle",1,1,1167,"60","sweaters","MAN","Winter","Wool","Morocco","70020","medium"
199790,"Front of Store","","",860,"49","jackets","MAN","Winter","Wool","China","42140","low"
199791,"End-cap","","",877,"59","jackets","WOMAN","Spring","Linen","China","51743","medium"
199792,"End-cap",1,1,1362,"58","jackets","WOMAN","Autumn","Wool","China","78996","medium"
199793,"End-cap","",1,779,"80","jackets","WOMAN","Autumn","Wool Blend","Morocco","62320","medium"
199794,"Front of Store","","",808,"16","jackets","MAN","Autumn","Denim","China","12928","low"
199795,"Aisle",1,1,1127,"70","sweaters","MAN","Autumn","Wool Blend","Brazil","78890","medium"
199796,"Aisle","","",1008,"55","jackets","MAN","Winter","Cotton","Pakistan","55440","medium"
199797,"Aisle",1,1,1335,"24","jackets","WOMAN","Autumn","Wool Blend","Morocco","32040","low"
199798,"Aisle","","",1037,"17","jackets","WOMAN","Winter","Wool","Turkey","17629","low"
199799,"Aisle","",1,1089,"22","jackets","WOMAN","Winter","Wool Blend","Spain","23958","low"
199800,"Aisle","","",810,"30","jackets","MAN","Autumn","Denim","China","24300","low"
199801,"Front of Store",1,1,1666,"26","t-shirts","WOMAN","Autumn","Viscose","Spain","43316","low"
199802,"Front of Store",1,1,1780,"23","t-shirts","WOMAN","Winter","Wool","China","40940","low"
199803,"Front of Store","","",752,"46","jackets","WOMAN","Spring","Viscose","Turkey","34592","low"
199804,"Front of Store",1,1,1653,"17","jackets","WOMAN","Spring","Polyester","Pakistan","28101","low"
199805,"End-cap","","",741,"109","jackets","WOMAN","Winter","Wool Blend","India","80769","high"
199806,"Aisle","","",782,"80","shoes","WOMAN","Spring","Denim","China","62560","medium"
199807,"Front of Store","",1,956,"25","jackets","WOMAN","Winter","Wool Blend","Cambodia","23900","low"
199808,"Front of Store",1,"",1282,"30","jackets","MAN","Autumn","Viscose","Vietnam","38460","low"
199809,"Aisle","","",1117,"25","sweaters","WOMAN","Winter","Wool Blend","China","27925","low"
199810,"Front of Store",1,1,1204,"23","jackets","MAN","Spring","Cotton","Bangladesh","27692","low"
199811,"Aisle","","",874,"25","jackets","WOMAN","Autumn","Cotton","China","21850","low"
199812,"Aisle","","",1010,"20","jackets","WOMAN","Autumn","Wool Blend","Turkey","20200","low"
199813,"End-cap","","",784,"50","jackets","MAN","Autumn","Polyester","Portugal","39200","low"
199814,"Front of Store","","",962,"22","sweaters","WOMAN","Spring","Polyester","Cambodia","21164","low"
199815,"Front of Store","",1,850,"26","shoes","MAN","Autumn","Viscose","Brazil","22100","low"
199816,"End-cap","","",650,"129","jackets","MAN","Winter","Wool Blend","Bangladesh","83850","high"
199817,"Aisle","",1,951,"22","sweaters","MAN","Summer","Wool Blend","Morocco","20922","low"
199818,"End-cap",1,"",1504,"24","jackets","WOMAN","Autumn","Wool Blend","Turkey","36096","low"
199819,"Front of Store","","",836,"23","sweaters","WOMAN","Autumn","Viscose","Morocco","19228","low"
199820,"Aisle","",1,988,"51","jackets","WOMAN","Winter","Satin","Brazil","50388","low"
199821,"End-cap","","",874,"87","jackets","WOMAN","Summer","Linen","China","76038","medium"
199822,"Front of Store","","",862,"20","t-shirts","WOMAN","Autumn","Polyester","Portugal","17240","low"
199823,"Front of Store",1,"",1240,"32","t-shirts","MAN","Spring","Linen","Cambodia","39680","low"
199824,"Aisle","",1,837,"50","sweaters","WOMAN","Autumn","Viscose","Bangladesh","41850","low"
199825,"Aisle","",1,891,"16","jeans","WOMAN","Autumn","Denim","India","14256","low"
199826,"Aisle","",1,706,"107","jackets","MAN","Winter","Wool","Cambodia","75542","high"
199827,"Front of Store","","",766,"60","jackets","MAN","Spring","Polyester","Turkey","45960","medium"
199828,"End-cap","","",1034,"32","jackets","MAN","Winter","Wool Blend","Bangladesh","33088","low"
199829,"End-cap","","",914,"27","sweaters","MAN","Summer","Cotton","Pakistan","24678","low"
199830,"Aisle",1,1,1182,"14","sweaters","MAN","Autumn","Polyester","China","16548","low"
199831,"End-cap",1,"",1113,"57","jackets","MAN","Autumn","Cotton","China","63441","medium"
199832,"Aisle","",1,855,"36","jackets","WOMAN","Autumn","Polyester","Brazil","30780","low"
199833,"Aisle","","",780,"30","jackets","MAN","Autumn","Wool","Morocco","23400","low"
199834,"Aisle","","",778,"36","t-shirts","MAN","Autumn","Wool Blend","Brazil","28008","low"
199835,"Front of Store","","",970,"32","jackets","WOMAN","Winter","Wool","Portugal","31040","low"
199836,"Aisle","","",862,"30","jackets","WOMAN","Autumn","Wool Blend","Morocco","25860","low"
199837,"Aisle","","",913,"36","t-shirts","MAN","Autumn","Acrylic","India","32868","low"
199838,"End-cap",1,"",1736,"13","jackets","WOMAN","Summer","Linen","Morocco","22568","low"
199839,"Aisle",1,1,1431,"37","jackets","MAN","Summer","Cotton","Cambodia","52947","low"
199840,"End-cap","","",916,"43","jackets","WOMAN","Summer","Linen","India","39388","low"
199841,"Front of Store","","",855,"76","jackets","WOMAN","Winter","Wool","Vietnam","64980","medium"
199842,"Front of Store","","",940,"42","shoes","MAN","Winter","Wool","Vietnam","39480","low"
199843,"Aisle",1,"",1373,"48","sweaters","WOMAN","Autumn","Wool Blend","Turkey","65904","low"
199844,"Aisle","","",935,"29","shoes","WOMAN","Autumn","Denim","Bangladesh","27115","low"
199845,"Front of Store",1,"",1489,"13","jackets","WOMAN","Autumn","Wool Blend","India","19357","low"
199846,"Front of Store","","",745,"70","jackets","WOMAN","Spring","Cotton","China","52150","medium"
199847,"Aisle","",1,1055,"23","shoes","WOMAN","Spring","Linen","Bangladesh","24265","low"
199848,"Front of Store","","",688,"50","jackets","MAN","Autumn","Cotton","China","34400","low"
199849,"Aisle",1,"",1197,"65","t-shirts","MAN","Spring","Linen Blend","Turkey","77805","medium"
199850,"Aisle","","",816,"30","jeans","WOMAN","Autumn","Polyester","China","24480","low"
199851,"Front of Store","",1,800,"79","sweaters","WOMAN","Spring","Cotton","India","63200","medium"
199852,"End-cap",1,1,1530,"41","jackets","WOMAN","Spring","Cotton","Spain","62730","low"
199853,"End-cap","","",882,"39","t-shirts","MAN","Summer","Linen","Spain","34398","low"
199854,"End-cap","","",877,"60","sweaters","WOMAN","Spring","Linen Blend","China","52620","medium"
199855,"End-cap","","",1026,"33","shoes","WOMAN","Winter","Acrylic","Portugal","33858","low"
199856,"Aisle",1,1,1353,"38","jackets","MAN","Summer","Linen","Morocco","51414","low"
199857,"Aisle","","",877,"22","t-shirts","WOMAN","Winter","Wool Blend","India","19294","low"
199858,"End-cap",1,1,1165,"38","jackets","MAN","Spring","Cotton","Vietnam","44270","low"
